ChosenID,Basin,WellName,County,LeaseName,LeaseNumber,Field,RES_CAT,Landing_Zone,PerfLateralLength,FirstProdDate,HoleDirection,SurfaceLatitude,SurfaceLongitude,cluster
4238938606,DB,PECOS BILL STATE 204-203 UNIT A 4H,REEVES,PECOS BILL STATE 204-203 UNIT A,08-054116-O,PHANTOM,01PDP,WCA,8552.0,2020-03-01,H,31.281562556,-103.533863479,143
4238938640,DB,LADOGA 143 331H,REEVES,LADOGA 143,,HOEFS T-K,05PA,,4824.0,2200-01-01,H,31.219929718,-103.603030774,144
4238937559,DB,BILLY THE KID 31-24 UNIT B 46H,REEVES,BILLY THE KID 31-24 UNIT B,08-052206-O,WOLFBONE,01PDP,WCA,9863.0,2019-04-01,H,31.353922282,-103.50051535,145
4238937649,DB,PREDATOR EAST U 41H,REEVES,PREDATOR EAST,08-051960-O,PHANTOM,01PDP,WCA,8273.0,2019-07-01,H,31.283391635,-103.621072262,146
4238937663,DB,TINIAN 24-14 UNIT 1H,REEVES,TINIAN 24-14 UNIT,08-052703-O,HOEFS T-K,01PDP,WCA,12464.0,2019-05-01,H,31.319575298,-103.602597228,147
4238938651,DB,CONGER 185-184 UNIT D 24H,REEVES,CONGER 185-184 UNIT D,08-053681-O,HOEFS T-K,01PDP,WCB,10177.0,2019-12-01,H,31.154722977,-103.571175028,148
4238938730,DB,NEIDERMEYER 217-180 UNIT W 1H,REEVES,NEIDERMEYER 217-180 UNIT W,08-054302-O,PHANTOM,01PDP,WCA,10193.0,2020-01-01,H,31.111719844,-103.57971564,149
4238938815,DB,EBAY UNIT B 2H,REEVES,EBAY UNIT B,08-054102-O,PHANTOM,01PDP,WCA,5679.0,2020-03-01,H,31.151947247,-103.544219433,150
4238938827,DB,HORNET STATE 26-25 UNIT B 13H,REEVES,HORNET STATE 26-25 UNIT B,,WOLFBONE,05PA,WCA,7754.0,2200-01-01,H,31.33404011,-103.351636158,151
4238938830,DB,ALLEN U 15H,REEVES,ALLEN,,PHANTOM,05PA,WCA,6213.0,2200-01-01,H,31.340091654,-103.601375006,152
4238938848,DB,PECAN STATE UNIT 4110AH,REEVES,PECAN STATE UNIT,,PHANTOM,OLD DUC,,15474.0,2200-01-01,H,31.340959251,-103.057410368,153
4238938853,DB,BABS 110-111 UNIT E 6H,REEVES,BABS 110-111 UNIT E,08-054323-O,HOEFS T-K,01PDP,WCA,10772.0,2021-02-01,H,31.108953365,-103.635804341,154
4238938919,DB,MEDINA STATE UNIT 15-17 2H,REEVES,MEDINA STATE UNIT 15-17,,WOLFBONE,EXPIRED PERM,WCA,6612.0,2200-01-01,H,31.184507769,-103.625691661,155
4238938966,DB,STATE ARMSTRONG 9-4 C 8BS,REEVES,STATE ARMSTRONG 9-4 C,08-056243-O,HOEFS T-K,02PDNP,2ND BS,8251.0,2020-08-01,H,31.163643664,-103.22679187,156
4238938977,DB,HAFLINGER 20 D 4BS,REEVES,HAFLINGER 20 D,,HOEFS T-K,05PA,3RD BS,10225.0,2200-01-01,H,31.38756404,-103.285197871,157
4238938710,DB,CURACAO 18 UNIT 212H,REEVES,CURACAO 18 UNIT,08-055601-O,PHANTOM,01PDP,WCA,10538.0,2020-08-01,H,31.392862051,-103.299287465,158
4238938725,DB,STATE JUTLAND 6-1 A 1WA,REEVES,STATE JUTLAND 6-1 A,08-053867-O,HOEFS T-K,01PDP,WCB,8929.0,2021-12-01,H,31.350129434,-103.204259341,159
4238938742,DB,STATE ARMSTRONG 9-4 UNIT 7BS,REEVES,STATE ARMSTRONG 9-4 UNIT,08-056242-O,HOEFS T-K,01PDP,2ND BS,8253.0,2020-05-01,H,31.163607521,-103.231328136,160
4238938818,DB,HORNET STATE 26-27 UNIT B 5H,REEVES,HORNET STATE 26-27 UNIT B,08-055011-O,WOLFBONE,01PDP,WCA,7642.0,2021-02-01,H,31.335378977,-103.35150285,161
4238938826,DB,HORNET STATE 26-25 UNIT B 15H,REEVES,HORNET STATE 26-25 UNIT B,,WOLFBONE,05PA,WCA,7690.0,2200-01-01,H,31.334073408,-103.351822263,162
4238938828,DB,D-DAY 106-105 UNIT 19H,REEVES,D-DAY 106-105 UNIT,08-054114-O,HOEFS T-K,01PDP,WCB,9872.0,2020-03-01,H,31.166514324,-103.634654607,163
4238938862,DB,GENEVA 14-11 UNIT 321H,REEVES,GENEVA 14-11 UNIT,,PHANTOM,05PA,,9043.0,2200-01-01,H,31.214464938,-103.705674173,164
4238938866,DB,CLAY PREWIT 206-207 UNIT A 1H,REEVES,CLAY PREWIT 206-207 UNIT A,08-054973-O,PHANTOM,01PDP,WCA,8169.0,2020-10-01,H,31.261065811,-103.535130136,165
4238938868,DB,THORNY ROSE 19-18 A 3H,REEVES,THORNY ROSE 19-18 A,,PHANTOM,05PA,WCA,10822.0,2200-01-01,H,31.375660244,-103.554478554,166
4238932577,DB,ROUND UP 6-8 1H,REEVES,ROUND UP 6-8,,PHANTOM,05PA,,1666.0,2200-01-01,H,31.407770069,-103.382434862,167
4238938955,DB,TERLINGUA STATE UNIT 15-17 2H,REEVES,TERLINGUA STATE UNIT 15-17,,WOLFBONE,EXPIRED PERM,WCA,10699.0,2200-01-01,H,31.185983573,-103.640421121,168
4238938975,DB,IRON EAGLE DEEP UNIT C 31H,REEVES,IRON EAGLE DEEP UNIT,08-291196-G,PHANTOM,01PDP,WCB,9124.0,2021-02-01,H,31.300005555,-103.622702728,169
4238938989,DB,WYATT EARP 22-21 UNIT A 3H,REEVES,WYATT EARP 22-21 UNIT A,,WOLFBONE,05PA,,9608.0,2200-01-01,H,31.387615753,-103.531894455,170
4238939035,DB,LADOGA 143-142 UNIT 321H,REEVES,LADOGA 143-142 UNIT,08-056972-O,HOEFS T-K,01PDP,WCB,10240.0,2020-12-01,H,31.219869737,-103.601242015,171
4238939046,DB,J A HORD WEST A 231H,REEVES,J A HORD WEST A,08-055399-O,PHANTOM,01PDP,WCA,9750.0,2021-02-01,H,31.35895391,-103.299807678,172
4238939053,DB,CASPIAN 19-20 UNIT 2WA,REEVES,CASPIAN 19-20 UNIT,,HOEFS T-K,05PA,WCA,8604.0,2200-01-01,H,31.337816268,-103.158377172,173
4238972250,DB,BELL EMILY 2H,REEVES,BELL EMILY,,WOLFBONE,05PA,,4443.0,2200-01-01,H,31.329087768,-103.277739645,174
4238934815,DB,BIG CHIEF 7301H,REEVES,BIG CHIEF,,HOEFS T-K,05PA,,7733.0,2200-01-01,H,31.06697071,-103.450362542,175
4238934855,DB,BETTY LOU 1016H,REEVES,BETTY LOU,08-042972-O,WOLFBONE,01PDP,2ND BS,4885.0,2015-08-01,H,31.170014294,-103.413921851,176
4238934860,DB,JAWS 1404H,REEVES,JAWS,,HOEFS T-K,05PA,,5797.0,2200-01-01,H,31.142050779,-103.507182907,177
4238934980,DB,EVERGREEN UNIT 12 P 1H,REEVES,EVERGREEN UNIT 12,08-047367-O,PHANTOM,01PDP,WCA,6420.0,2015-12-01,H,31.260040571,-103.167542061,178
4238935004,DB,TRINITY 184 1H,REEVES,TRINITY 184,,WOLFBONE,05PA,,4905.0,2200-01-01,H,31.082256653,-103.398061001,179
4238935010,DB,BELL 213 `A` 9H,REEVES,BELL 213 `A`,08-040970-O,WOLFBONE,01PDP,WCB,4720.0,2015-12-01,H,31.168039259,-103.564783947,180
4238935024,DB,WAHA P402H,REEVES,WAHA,08-047318-O,PHANTOM,01PDP,WCA,5399.0,2015-10-01,H,31.270453723,-103.21119355,181
4238935068,DB,ELAND STATE `14` 17H,REEVES,ELAND STATE `14`,08-042726-O,WOLFBONE,01PDP,WCA,5413.0,2016-01-01,H,31.258336714,-103.290579338,182
4238935071,DB,TYCOON E 1004H,REEVES,TYCOON E,08-047012-O,WOLFBONE,02PDNP,WCA,11394.0,2016-11-01,H,31.384410977,-103.372847722,183
4238935085,DB,CALAMITY JANE 2801H,REEVES,CALAMITY JANE,08-045695-O,PHANTOM,01PDP,WCA,6139.0,2017-01-01,H,31.374105324,-103.349726064,184
4238935090,DB,VANGUARD 3 74H,REEVES,VANGUARD 3,,WOLFBONE,05PA,,5097.0,2200-01-01,H,31.331942906,-103.363933705,185
4238935174,DB,TYCOON E 1006H,REEVES,TYCOON E,08-047012-O,WOLFBONE,01PDP,WCA,11207.0,2016-11-01,H,31.384330381,-103.372411609,186
4238935181,DB,SURE SHOT 951H,REEVES,SURE SHOT,08-048371-O,WOLFBONE,01PDP,3RD BS,10369.0,2016-11-01,H,31.38569703,-103.376856139,187
4238935189,DB,CHUPACABRA 1213-7 1H,REEVES,CHUPACABRA 1213-7,08-048888-O,PHANTOM,01PDP,WCA,10932.0,2017-03-01,H,31.338938039,-103.065926696,188
4238935202,DB,SCREAMING EAGLE UNIT 3804H,REEVES,SCREAMING EAGLE UNIT,08-048283-O,HOEFS T-K,01PDP,WCA,13302.0,2016-09-01,H,31.084023323,-103.4059308,189
4238935209,DB,TIMBERWOLF STATE UNIT 1792H,REEVES,TIMBERWOLF STATE UNIT,08-049147-O,WOLFBONE,01PDP,2ND BS,5951.0,2018-03-01,H,31.368108603,-103.391165598,190
4238935288,DB,BLACKSTONE 3H,REEVES,BLACKSTONE,,PHANTOM,05PA,,4875.0,2200-01-01,H,31.259294662,-103.370675776,191
4238935290,DB,WEAVER STATE B 6H,REEVES,WEAVER STATE B,08-049392-O,WOLFBONE,01PDP,WCA,10133.0,2017-02-01,H,31.368288949,-103.427571563,192
4238935303,DB,MEEKER 109 10H,REEVES,MEEKER 109,08-048937-O,WOLFBONE,01PDP,WCB,4759.0,2018-05-01,H,31.121674939,-103.633079119,193
4238935307,DB,LOWE `26` 2H,REEVES,LOWE `26`,08-047698-O,HOEFS T-K,01PDP,WCA,5625.0,2017-01-01,H,31.308134339,-103.437932735,194
4238935310,DB,BETTYLOU 1011H,REEVES,BETTYLOU,08-042972-O,WOLFBONE,01PDP,WCA,4865.0,2017-10-01,H,31.169873038,-103.423211888,195
4238935314,DB,COMPTON 3H,REEVES,COMPTON,08-049533-O,PHANTOM,01PDP,WCA,4858.0,2017-04-01,H,31.190071193,-103.520243987,196
4238935319,DB,TYCOON G UNIT 1202H,REEVES,TYCOON G UNIT,08-048430-O,WOLFBONE,01PDP,WCA,10474.0,2017-01-01,H,31.390419213,-103.351272054,197
4238935326,DB,ALEXANDER 4-45 2H,REEVES,ALEXANDER 4-45,08-046408-O,HOEFS T-K,01PDP,WCB,7473.0,2017-02-01,H,31.062763561,-103.329478969,198
4238935333,DB,GELTEMEYER  297 2H,REEVES,GELTEMEYER  297,08-048335-O,HOEFS T-K,03PA,WCA,5465.0,2200-01-01,H,31.118676444,-103.525878055,199
4238935354,DB,FELLERS STATE UNIT 3H,REEVES,FELLERS STATE UNIT,08-045199-O,PHANTOM,01PDP,WCA,4922.0,2017-04-01,H,31.272772225,-103.333083106,200
4238934113,DB,RED WILLOW A 8701H,REEVES,RED WILLOW A,08-045690-O,HOEFS T-K,01PDP,WCA,5449.0,2014-05-01,H,31.067224996,-103.438715322,201
4238934129,DB,TROUBADOUR `1` 3H,REEVES,TROUBADOUR `1`,08-042906-O,WOLFBONE,01PDP,3RD BS,5456.0,2014-11-01,H,31.302959845,-103.379627,202
4238934147,DB,MEERKAT `17` 1H,REEVES,MEERKAT `17`,08-046286-O,WOLFBONE,01PDP,WCA,5028.0,2014-07-01,H,31.287521365,-103.190981078,203
4238934186,DB,CROCKETT 311 1H,REEVES,CROCKETT 311,08-059358-O,PHANTOM,01PDP,WCA,4897.0,2015-08-01,H,31.051834894,-103.496099831,204
4238934238,DB,DEACON JIM 16 1H,REEVES,DEACON JIM 16,08-051894-O,WOLFBONE,02PDNP,WCA,4947.0,2014-09-01,H,31.38973635,-103.320086713,205
4238934257,DB,OPPENHEIMER 188 1H,REEVES,OPPENHEIMER 188,08-046967-O,WOLFBONE,01PDP,WCA,4892.0,2015-09-01,H,31.081608942,-103.465512828,206
4238934322,DB,ELEPHANT 3 2H,REEVES,ELEPHANT 3,08-045363-O,WOLFBONE,01PDP,WCB,5688.0,2015-07-01,H,31.243225932,-103.221671326,207
4238934350,DB,BLACK BEAR STATE 11 NORTHWEST 1H,REEVES,BLACK BEAR STATE 11 NORTHWEST,08-048350-O,WOLFBONE,01PDP,WCB,7820.0,2016-08-01,H,31.169752895,-103.294696629,208
4238934355,DB,CARIBOU 10 2H,REEVES,CARIBOU 10,08-045946-O,WOLFBONE,01PDP,WCA,5588.0,2015-06-01,H,31.314979435,-103.297968384,209
4238934367,DB,BLACK JACK 16 8H,REEVES,BLACK JACK 16,08-045553-O,WOLFBONE,02PDNP,WCXY,4920.0,2015-02-01,H,31.337762021,-103.395809576,210
4238934392,DB,RED WILLOW 8503RH,REEVES,RED WILLOW,08-045650-O,HOEFS T-K,01PDP,WCA,5406.0,2014-10-01,H,31.067422135,-103.408482196,211
4238934422,DB,COLLIER `41-40` 1H,REEVES,COLLIER `41-40`,08-046050-O,HOEFS T-K,01PDP,WCA,6797.0,2015-01-01,H,31.083445489,-103.450994921,212
4238934424,DB,JANE CALAMITY 2101H,REEVES,JANE CALAMITY,08-045695-O,WOLFBONE,01PDP,WCA,5381.0,2016-06-01,H,31.332389392,-103.342351007,213
4238934443,DB,SHERIFF WOODY UNIT `A` 10 1H,REEVES,SHERIFF WOODY UNIT `A` 10,08-046412-O,WOLFBONE,01PDP,WCA,5402.0,2015-04-01,H,31.351414717,-103.389419275,214
4238934502,DB,EAGLE STATE 28 8H,REEVES,EAGLE STATE 28,08-041417-O,WOLFBONE,01PDP,WCA,4986.0,2015-05-01,H,31.369363989,-103.411576694,215
4238935368,DB,STATE SKINWALKER 2-8 1HX,REEVES,STATE SKINWALKER 2-8,08-048831-O,PHANTOM,01PDP,WCA,8561.0,2017-02-01,H,31.355592706,-103.044509267,216
4238935470,DB,FELLERS STATE UNIT 9H,REEVES,FELLERS STATE UNIT,,PHANTOM,05PA,,4923.0,2200-01-01,H,31.272786135,-103.331077556,217
4238935471,DB,FELLERS STATE UNIT 6H,REEVES,FELLERS STATE UNIT,08-045199-O,PHANTOM,01PDP,WCA,4891.0,2017-10-01,H,31.272791653,-103.32760557,218
4238933218,DB,BIG CHIEF 3305H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,4503.0,2012-07-01,H,31.035266294,-103.45074062,219
4238933257,DB,TYCOON 1804H,REEVES,TYCOON,08-044108-O,WOLFBONE,01PDP,WCA,4347.0,2013-05-01,H,31.38090046,-103.399172216,220
4238933396,DB,BECKHAM CALDWELL 5-45 1H,REEVES,BECKHAM CALDWELL 5-45,,PHANTOM,05PA,,5339.0,2200-01-01,H,31.361230738,-103.619258198,221
4238933480,DB,BIG CHIEF 4802H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,02PDNP,2ND BS,3750.0,2013-04-01,H,31.03933305,-103.461515285,222
4238933526,DB,JOHNSON 103 1H,REEVES,JOHNSON 103,,WOLFBONE,05PA,,4501.0,2200-01-01,H,31.023861986,-103.375124691,223
4238933527,DB,JOHNSON 138 1H,REEVES,JOHNSON 138,,WOLFBONE,05PA,,4512.0,2200-01-01,H,31.025703851,-103.37092356,224
4238933578,DB,BALMORHEA STATE 32-15 `A` 1H,REEVES,BALMORHEA STATE 32-15 `A`,08-053491-O,PHANTOM,01PDP,WCA,7733.0,2013-08-01,H,31.359237934,-103.515699033,225
4238933722,DB,CARL H 55 1H,REEVES,CARL H 55,08-045367-O,HOEFS T-K,02PDNP,WCA,4946.0,2013-09-01,H,30.980439722,-103.425302416,226
4238933727,DB,LAYDEN 1H,REEVES,LAYDEN,08-046026-O,PHANTOM,01PDP,WCB,4729.0,2014-02-01,H,31.40055529,-103.450888082,227
4238933732,DB,KESEY 1H,REEVES,KESEY,,WOLFBONE,05PA,,4511.0,2200-01-01,H,31.319985706,-103.612276781,228
4238933169,DB,CWEI-CHK 1-54-7 1H,REEVES,CWEI-CHK 1-54-7,08-044440-O,WOLFBONE,02PA,AVALON,4328.0,2012-07-01,H,31.252116732,-103.609281754,229
4238933230,DB,BETTYLOU 2202H,REEVES,BETTYLOU,08-042972-O,WOLFBONE,01PDP,WCA,4512.0,2012-10-01,H,31.128290411,-103.409420656,230
4238933282,DB,REGAN STATE 16 1H,REEVES,REGAN STATE 16,,PHANTOM,05PA,,4339.0,2200-01-01,H,31.143974974,-103.235053362,231
4238933318,DB,BLUE CREST 2H,REEVES,BLUE CREST,08-046676-O,PHANTOM,01PDP,WCC,4608.0,2014-06-01,H,31.192540387,-103.532152646,232
4238933461,DB,HOEFS RANCH STATE 1-96 1 H,REEVES,HOEFS RANCH STATE 1-96,08-045605-O,HOEFS T-K,01PDP,WCA,4796.0,2013-01-01,H,31.009787457,-103.405250844,233
4238933501,DB,CWEI-CHK 246-13 3H,REEVES,CWEI-CHK 246-13,08-043908-O,WOLFBONE,02PDNP,WCB,4345.0,2013-04-01,H,31.134091619,-103.541935099,234
4238933551,DB,RAWHIDE STATE 401H,REEVES,RAWHIDE STATE,08-045812-O,WOLFBONE,01PDP,WCA,4818.0,2014-02-01,H,31.289223262,-103.32350699,235
4238936688,DB,SAM PREWITT 255-256 UNIT A 34H,REEVES,SAM PREWITT 255-256 UNIT A,08-050799-O,WOLFBONE,01PDP,3RD BS,9685.0,2018-08-01,H,31.249843168,-103.513806858,236
4238936717,DB,STEPHENS U 32H,REEVES,STEPHENS,,PHANTOM,05PA,,5505.0,2200-01-01,H,31.351088888,-103.555847187,237
4238936779,DB,INDY 12 4H,REEVES,INDY 12,08-049524-O,WOLFBONE,01PDP,WCB,7555.0,2018-11-01,H,31.287417902,-103.264635194,238
4238936806,DB,EAST TORO 32 STATE UNIT 2H,REEVES,EAST TORO 32 STATE UNIT,08-051523-O,WOLFBONE,01PDP,WCA,10998.0,2018-10-01,H,31.230641887,-103.345034214,239
4238936809,DB,SILVER HORN UNIT 9901H,REEVES,SILVER HORN UNIT,08-051438-O,HOEFS T-K,01PDP,WCA,12879.0,2018-09-01,H,31.097443442,-103.514046802,240
4238935057,DB,VANGUARD 3 15H,REEVES,VANGUARD 3,08-043219-O,WOLFBONE,01PDP,WCA,4992.0,2016-02-01,H,31.332718368,-103.368255222,241
4238935101,DB,GIBSON L 3RH,REEVES,GIBSON L,08-049289-O,PHANTOM,01PDP,WCA,10102.0,2016-03-01,H,31.213989968,-103.490270584,242
4238935190,DB,ANNA KATHERINE `23` 51H,REEVES,ANNA KATHERINE `23`,,WOLFBONE,05PA,,5729.0,2200-01-01,H,31.317615551,-103.344402719,243
4238935201,DB,RINGO JOHNNY STATE 9 3H,REEVES,RINGO JOHNNY STATE 9,08-042412-O,WOLFBONE,01PDP,WCA,4908.0,2016-08-01,H,31.350199281,-103.381335847,244
4238935389,DB,RYALL JOHNNY UNIT 1103H,REEVES,RYALL JOHNNY UNIT,08-292680-G,PHANTOM,01PDP,WCA,9444.0,2017-04-01,H,31.389217299,-103.362718804,245
4238935391,DB,RYALL JOHNNY UNIT 1152H,REEVES,RYALL JOHNNY UNIT,08-292721-G,PHANTOM,01PDP,3RD BS,11079.0,2017-04-01,H,31.389338296,-103.362689003,246
4238935480,DB,RUSSELL 6H,REEVES,RUSSELL,08-053328-O,PHANTOM,01PDP,WCA,4864.0,2017-04-01,H,31.149666918,-103.535416986,247
4238935540,DB,MELLENCAMP 8-14 4301H,REEVES,MELLENCAMP 8-14,08-049153-O,PHANTOM,01PDP,WCA,8370.0,2017-07-01,H,31.319481699,-103.259548118,248
4238935564,DB,MELLENCAMP `8-14` 4102H,REEVES,MELLENCAMP `8-14`,,PHANTOM,03PA,,7511.0,2200-01-01,H,31.319321403,-103.259586521,249
4238935569,DB,JOHNSON STANLEY 19 2H,REEVES,JOHNSON STANLEY 19,08-290542-G,PHANTOM,01PDP,WCA,8159.0,2017-05-01,H,31.290641669,-103.678290938,250
4238935570,DB,PHOENIX A UNIT 7602H,REEVES,PHOENIX A UNIT,08-049544-O,HOEFS T-K,01PDP,WCA,10721.0,2017-05-01,H,31.061715399,-103.402706681,251
4238936818,DB,JACK STATE A UNIT 3651H,REEVES,JACK STATE A UNIT,08-051699-O,TWO GEORGES,01PDP,3RD BS,9356.0,2019-02-01,H,31.33755635,-103.43542918,252
4238936896,DB,TIGER UNIT 21B4 4H,REEVES,TIGER UNIT 21B4,08-051027-O,WOLFBONE,01PDP,WCA,10873.0,2018-11-01,H,31.216801627,-103.217991911,253
4238936960,DB,CALIFORNIA CHROME 27 1HM,REEVES,CALIFORNIA CHROME 27,08-050674-O,PHANTOM,01PDP,WCA,4951.0,2018-07-01,H,31.320177524,-103.656270875,254
4238935622,DB,REEVES TXL FEE T7-50-9 7H,REEVES,REEVES TXL FEE T7-50-9,08-045209-O,WOLFBONE,01PDP,WCA,5838.0,2017-12-01,H,31.289634338,-103.326130656,80
4238935649,DB,COLE YOUNGER STATE 30-23 UNIT D 12HL,REEVES,COLE YOUNGER STATE 30-23 UNIT D,,WOLFBONE,05PA,,10835.0,2200-01-01,H,31.346900317,-103.483864855,255
4238935650,DB,THE SPHINX 701H,REEVES,THE SPHINX,08-049497-O,WOLFBONE,01PDP,WCA,9148.0,2017-12-01,H,31.393913478,-103.390259329,256
4238935663,DB,COLE YOUNGER STATE 30-23 UNIT C 7H,REEVES,COLE YOUNGER STATE 30-23 UNIT C,,WOLFBONE,05PA,,10314.0,2200-01-01,H,31.348894662,-103.485792715,257
4238935712,DB,BRASS MONKEY STATE UNIT 801H,REEVES,BRASS MONKEY STATE UNIT,08-292736-G,PHANTOM,01PDP,WCA,10602.0,2018-01-01,H,31.389210013,-103.384912775,258
4238935716,DB,BRASS MONKEY STATE UNIT 874H,REEVES,BRASS MONKEY STATE UNIT,08-049444-O,PHANTOM,01PDP,WCB,10320.0,2017-11-01,H,31.389631785,-103.38942061,259
4238935728,DB,COLLIE A EAST N 63H,REEVES,COLLIE A EAST,08-049408-O,SANDBAR,01PDP,1ST BS,10158.0,2017-06-01,H,31.397885639,-103.45451809,260
4238935740,DB,JOHNNY RYALL UNIT 1102H,REEVES,JOHNNY RYALL UNIT,08-292789-G,PHANTOM,01PDP,WCA,11732.0,2017-12-01,H,31.388928219,-103.359328702,261
4238935742,DB,JOHNNY RYALL UNIT 1101H,REEVES,JOHNNY RYALL UNIT,08-048738-O,PHANTOM,01PDP,WCA,12325.0,2017-12-01,H,31.388899121,-103.359042394,262
4238937049,DB,MONROE 28-39 UNIT D 46H,REEVES,MONROE 28-39 UNIT D,08-052046-O,WOLFBONE,01PDP,WCA,10926.0,2019-03-01,H,31.34111161,-103.470573567,263
4238937135,DB,STATE SASQUATCH 1HA,REEVES,STATE SASQUATCH,,HOEFS T-K,03PA,WCA,10278.0,2200-01-01,H,30.95434255,-103.524114612,264
4238937176,DB,MARALO STATE 33 1H,REEVES,MARALO STATE 33,08-290524-G,PHANTOM,01PDP,WCC,9000.0,2019-01-01,H,31.311238943,-103.710938876,265
4238937188,DB,RENEGADE STATE B 1872H,REEVES,RENEGADE STATE B,08-053129-O,WOLFBONE,01PDP,WCB,9086.0,2019-08-01,H,31.377097181,-103.391745501,266
4238937213,DB,TUMBLER STATE F 1805H,REEVES,TUMBLER STATE F,08-053208-O,WOLFBONE,01PDP,WCA,8268.0,2019-08-01,H,31.376115073,-103.399712538,267
4238937217,DB,LOCK MASTER STATE A 1755H,REEVES,LOCK MASTER STATE A,08-053209-O,WOLFBONE,01PDP,3RD BS,6575.0,2019-08-01,H,31.371844466,-103.402401423,268
4238937333,DB,REDFISH UNIT 12A1 1H,REEVES,REDFISH UNIT 12A1,,WOLFBONE,05PA,,10134.0,2200-01-01,H,31.230953091,-103.168424956,269
4238937382,DB,DIEZ UNIT 10 1H,REEVES,DIEZ UNIT 10,08-050703-O,WOLFBONE,01PDP,WCA,10197.0,2019-06-01,H,31.157276839,-103.515502421,270
4238937412,DB,COUNT FLEET 11-1 1H,REEVES,COUNT FLEET 11-1,,PHANTOM,OLD DUC,3RD BS,7891.0,2200-01-01,H,31.32155603,-103.605425142,271
4238937434,DB,SMARTY JONES 26 2H,REEVES,SMARTY JONES 26,,PHANTOM,EXPIRED PERM,,5952.0,2200-01-01,H,31.356758427,-103.608308863,272
4238937443,DB,CALIFORNIA CHROME 27 5H,REEVES,CALIFORNIA CHROME 27,08-290207-G,PHANTOM,01PDP,WCA,4921.0,2018-12-01,H,31.320134402,-103.658890869,273
4238937445,DB,STATE CALIFORNIA CHROME 27 3H,REEVES,STATE CALIFORNIA CHROME 27,08-290915-G,PHANTOM,01PDP,WCA,5005.0,2018-12-01,H,31.320112323,-103.668117003,274
4238937518,DB,MEEKER-CANADIAN 108-109E 10H,REEVES,MEEKER-CANADIAN 108-109E,08-051751-O,WOLFBONE,01PDP,WCA,10779.0,2019-01-01,H,31.106957249,-103.634621414,275
4238937523,DB,COOPER 27-26 NORTH UNIT 82WH,REEVES,COOPER 27-26 NORTH UNIT,08-051907-O,WOLFBONE,01PDP,3RD BS,10885.0,2019-02-01,H,31.238826519,-103.389349927,276
4238935915,DB,ICEMAN UNIT 1402H,REEVES,ICEMAN UNIT,08-049307-O,HOEFS T-K,01PDP,WCA,12743.0,2018-08-01,H,31.377205433,-103.478149465,277
4238935929,DB,BECKER 6-29 UNIT A 2H,REEVES,BECKER 6-29 UNIT A,08-290266-G,PHANTOM,01PDP,WCA,10061.0,2020-03-01,H,31.370952697,-103.449275001,278
4238935985,DB,BIG GEORGE J 23NH,REEVES,BIG GEORGE,,WOLFBONE,05PA,,8361.0,2200-01-01,H,31.060432956,-103.341112402,279
4238935987,DB,BIG GEORGE J 25NH,REEVES,BIG GEORGE,,WOLFBONE,05PA,,8360.0,2200-01-01,H,31.060491313,-103.333959405,280
4238937538,DB,COLLIE A WEST S 81H,REEVES,COLLIE A WEST,08-051588-O,SANDBAR,01PDP,3RD BS,10150.0,2019-02-01,H,31.424387821,-103.452075946,281
4238938988,DB,ROY BEAN 42-41 5H,REEVES,ROY BEAN 42-41,,PHANTOM,05PA,WCA,8039.0,2200-01-01,H,31.32751742,-103.494492895,282
4238936516,DB,GRANADA 11 83H,REEVES,GRANADA 11,08-043507-O,WOLFBONE,01PDP,3RD BS,4984.0,2018-03-01,H,31.321626352,-103.387351069,283
4238936735,DB,OLIVER 13-24B 2H,REEVES,OLIVER 13-24B,08-284218-G,PHANTOM,01PDP,WCA,10925.0,2018-04-01,H,31.201286039,-103.691372017,284
4238936753,DB,IGUANA UNIT 6B8 8H,REEVES,IGUANA UNIT 6B8,08-052658-O,WOLFBONE,01PDP,WCA,8352.0,2019-08-01,H,31.264895594,-103.171368358,285
4238936807,DB,EAST TORO TXL 41 1H,REEVES,EAST TORO TXL 41,08-051677-O,WOLFBONE,02PDNP,WCA,5789.0,2018-10-01,H,31.216620161,-103.340316688,286
4238936831,DB,RAGAN SMITH STATE 36-37 UNIT B 33H,REEVES,RAGAN SMITH STATE 36-37 UNIT B,08-051684-O,WOLFBONE,01PDP,3RD BS,10165.0,2018-12-01,H,31.341233921,-103.444655441,287
4238936940,DB,SUNDANCE KID STATE 50-49-7 UNIT B 11H,REEVES,SUNDANCE KID STATE 50-49-7 UNIT B,08-052350-O,WOLFBONE,01PDP,WCA,9880.0,2019-02-01,H,31.337573392,-103.520335121,288
4238936980,DB,LUMBEE 201AH,REEVES,LUMBEE,08-286836-G,ALPINE HIGH,01PDP,DEVONIAN,7161.0,2018-08-01,H,31.105494159,-103.745034323,289
4238937053,DB,COOPER 27-26 SOUTH UNIT 15WH,REEVES,COOPER 27-26 SOUTH UNIT,08-051726-O,WOLFBONE,01PDP,WCA,10898.0,2019-01-01,H,31.231699593,-103.389188875,290
