ChosenID,Basin,WellName,County,LeaseName,LeaseNumber,Field,RES_CAT,Landing_Zone,PerfLateralLength,FirstProdDate,Comp_Dt,HoleDirection,SurfaceLatitude,SurfaceLongitude,BH_Lat,BH_Long,mid_lat,mid_long,cluster
4238936684,DB,TRIGGER 39-40 UNIT B 7HL,REEVES,TRIGGER 39-40 UNIT B,,WOLFBONE,OLD DUC,WCA,8456,1/1/2200,,H,31.33942113,-103.5468731,31.36209766,-103.541259,31.35075939,-103.544066,726
4238936726,DB,LIGER 22-34-3N 24H,REEVES,LIGER 22-34-3N,,WOLFBONE,05PA,,13685,1/1/2200,,H,31.09740674,-103.3115281,31.13488857,-103.3098278,31.11614766,-103.3106779,1155
4238936900,DB,MONGOOSE UNIT 20 2H,REEVES,MONGOOSE UNIT 20,,WOLFBONE,OLD DUC,2ND BS,7443,1/1/2200,,H,31.209654,-103.200036,31.18925221,-103.200038,31.1994531,-103.200037,1497
4238936903,DB,ORCA NORTH 1HA,REEVES,ORCA NORTH,08-050873-O,HOEFS T-K,02PA,WCA,9904,8/1/2018,8/16/2018,H,30.93084589,-103.474643,30.95798121,-103.4755714,30.94441355,-103.4751072,1498
4238936945,DB,ADOBE E U 32H,REEVES,ADOBE E,08-051280-O,PHANTOM,01PDP,WCA,10136,10/1/2018,10/23/2018,H,31.18319171,-103.5549472,31.20969724,-103.5452111,31.19644447,-103.5500792,1499
4238936972,DB,BULLDOG 1HA,REEVES,BULLDOG,08-051072-O,HOEFS T-K,02PA,WCA,9948,10/1/2018,10/27/2018,H,30.93678712,-103.4995943,30.96405655,-103.4995882,30.95042183,-103.4995912,1500
4238936985,DB,TOYAH EAST 4-9 15NH,REEVES,TOYAH EAST 4-9,08-057650-O,WOLFBONE,01PDP,WCA,10353,12/1/2018,12/17/2018,H,31.27342783,-103.4265929,31.30180445,-103.4262187,31.28761614,-103.4264058,1501
4238937034,DB,ZACATE UNIT 151-152E 10H,REEVES,ZACATE UNIT 151-152E,08-053791-O,WOLFBONE,01PDP,WCB,10839,7/1/2019,7/16/2019,H,31.17458454,-103.5833814,31.14550852,-103.5905148,31.16004653,-103.5869481,1502
4238937047,DB,COOPER 27-26 NORTH UNIT 11WH,REEVES,COOPER 27-26 NORTH UNIT,08-051907-O,WOLFBONE,01PDP,WCA,10792,2/1/2019,2/9/2019,H,31.24239588,-103.3896449,31.24280597,-103.4242437,31.24260093,-103.4069443,1503
4238937088,DB,WHITE CROW UNIT 3301H,REEVES,WHITE CROW UNIT,08-050184-O,HOEFS T-K,01PDP,WCA,9794,10/1/2018,10/5/2018,H,31.03788841,-103.4603964,31.02112492,-103.4848667,31.02950667,-103.4726315,1504
4238937111,DB,CHARLES GOODNIGHT 266-265 UNIT B 4H,REEVES,CHARLES GOODNIGHT 266-265 UNIT B,,WOLFBONE,05PA,,7631,1/1/2200,,H,31.25564401,-103.5053791,31.27592999,-103.4994152,31.265787,-103.5023971,1272
4238937113,DB,JERSEY LILLY 17-7 UNIT B 11H,REEVES,JERSEY LILLY 17-7 UNIT B,08-059950-O,PHANTOM,01PDP,WCXY,9736,10/1/2018,10/27/2018,H,31.3916526,-103.5265689,31.41780155,-103.5203234,31.40472708,-103.5234462,117
4238937191,DB,SMARTY JONES 26 7H,REEVES,SMARTY JONES 26,08-290196-G,PHANTOM,01PDP,WCA,6063,12/1/2018,12/3/2018,H,31.3556993,-103.6025792,31.37231353,-103.6021174,31.36400642,-103.6023483,1505
4238937228,DB,ROSE DUNN 14-23 UNIT B 7HR,REEVES,ROSE DUNN 14-23 UNIT B,,WOLFBONE,05PA,,7658,1/1/2200,,H,31.2852118,-103.6093634,31.30620134,-103.6089512,31.29570657,-103.6091573,280
4238937229,DB,BUZZARD STATE `21` UNIT 83H,REEVES,BUZZARD STATE `21` UNIT,08-045131-O,WOLFBONE,01PDP,3RD BS,9388,9/1/2018,10/5/2018,H,31.372253,-103.4164151,31.34707278,-103.4226214,31.35966289,-103.4195183,1506
4238937324,DB,CALAMITY JANE WEST 2834H,REEVES,CALAMITY JANE WEST,08-039285-O,PHANTOM,01PDP,3RD BS,8923,6/1/2019,6/10/2019,H,31.35667979,-103.3425439,31.38008614,-103.334237,31.36838296,-103.3383904,1507
4238937358,DB,SIEBER TRUST T 10H,REEVES,SIEBER TRUST,,PHANTOM,05PA,,9744,1/1/2200,,H,31.40218059,-103.4123889,31.42868337,-103.4084945,31.41543198,-103.4104417,981
4238937383,DB,DIEZ UNIT 10 2H,REEVES,DIEZ UNIT 10,08-050703-O,WOLFBONE,01PDP,WCA,8953,6/1/2019,6/2/2019,H,31.15727684,-103.5153884,31.18122103,-103.50911,31.16924893,-103.5122492,1508
4238937385,DB,DIEZ UNIT 10 4H,REEVES,DIEZ UNIT 10,08-050703-O,WOLFBONE,01PDP,WCB,8894,6/1/2019,6/6/2019,H,31.15727684,-103.5152734,31.18113503,-103.509418,31.16920593,-103.5123457,1508
4238937452,DB,BLACK FLAG STATE UNIT 253-254W 4H,REEVES,BLACK FLAG STATE UNIT 253-254W,08-052541-O,WOLFBONE,01PDP,WCB,10020,7/1/2019,7/2/2019,H,31.22245228,-103.5341725,31.24919537,-103.526848,31.23582382,-103.5305102,751
4238937490,DB,KEASLER 9 11H,REEVES,KEASLER 9,,WOLFBONE,05PA,,4968,1/1/2200,,H,31.34631221,-103.3049709,31.34353455,-103.2893594,31.34492338,-103.2971651,100
4238937509,DB,EAST S JOHNSON  28 1H,REEVES,EAST S JOHNSON  28,08-291907-G,PHANTOM,01PDP,WCB,4975,2/1/2019,2/27/2019,H,31.3099935,-103.6728192,31.29650431,-103.6704862,31.30324891,-103.6716527,1509
4238937522,DB,COOPER 27-26 SOUTH UNIT 83WH,REEVES,COOPER 27-26 SOUTH UNIT,08-051726-O,WOLFBONE,01PDP,3RD BS,10888,1/1/2019,2/28/2019,H,31.23588973,-103.3893493,31.23530896,-103.4242494,31.23559934,-103.4067994,1352
4238937540,DB,COLLIE A WEST S 12H,REEVES,COLLIE A WEST,08-290749-G,PHANTOM,01PDP,WCA,10118,3/1/2021,2/3/2019,H,31.42436612,-103.4519501,31.39726314,-103.4588475,31.41081463,-103.4553988,267
4238937558,DB,BILLY THE KID 31-24 UNIT B 15H,REEVES,BILLY THE KID 31-24 UNIT B,08-052206-O,WOLFBONE,01PDP,WCA,11325,4/1/2019,4/28/2019,H,31.35390588,-103.5004225,31.38427151,-103.4928733,31.3690887,-103.4966479,1510
4238932256,DB,LIGON SE `20` 2H,REEVES,LIGON SE `20`,08-195334-G,WAHA WEST,01PDP,DEVONIAN,2300,3/1/2003,4/5/2003,H,31.32275,-103.1582468,31.32769822,-103.1628065,31.32522411,-103.1605267,1511
4238933035,DB,BECKHAM CALDWELL 5-43 1H,REEVES,BECKHAM CALDWELL 5-43,08-268221-G,PHANTOM,02PDNP,WCC,4931,7/1/2012,7/21/2012,H,31.35756954,-103.6045714,31.34460069,-103.609031,31.35108512,-103.6068012,1512
4238933067,DB,LAURENCE ROBERT 55-T7-10 1H,REEVES,LAURENCE ROBERT 55-T7-10,,TWO GEORGES,05PA,,5237,1/1/2200,,H,31.23226396,-103.72209,31.24661796,-103.7221129,31.23944096,-103.7221015,1513
4238938653,DB,RISING SUN UNIT 3604H,REEVES,RISING SUN UNIT,08-051543-O,HOEFS T-K,01PDP,WCA,9401,5/1/2020,5/1/2020,H,31.10033383,-103.3888856,31.10138356,-103.4189559,31.1008587,-103.4039208,1514
4238938670,DB,HAGGIS STATE 40-264-4N 83H,REEVES,HAGGIS STATE 40-264-4N,,WOLFBONE,05PA,,13511,1/1/2200,,H,31.27629362,-103.4922649,31.31227893,-103.482023,31.29428628,-103.4871439,1515
4238938691,DB,CURACAO 18 UNIT 211H,REEVES,CURACAO 18 UNIT,08-055601-O,PHANTOM,01PDP,WCA,10194,8/1/2020,8/19/2020,H,31.39311005,-103.2992335,31.42077366,-103.2946138,31.40694185,-103.2969236,1133
4238938695,DB,MICHTERS STATE 21-26-32 UNIT 1H,REEVES,MICHTERS STATE 21-26-32 UNIT,08-289417-G,PHANTOM,01PDP,WCXY,11347,1/1/2020,1/25/2020,H,31.32906487,-103.7223024,31.29797053,-103.7215151,31.3135177,-103.7219088,1516
4238938717,DB,STATE ROCK RIVER 30-19 UB 2WB,REEVES,STATE ROCK RIVER 30-19 UB,08-054579-O,HOEFS T-K,01PDP,WCA,10412,8/1/2021,8/30/2021,H,31.11410099,-103.257182,31.14237202,-103.2617348,31.1282365,-103.2594584,1517
4238938743,DB,MOONSHINE PARK 604H,REEVES,MOONSHINE PARK,08-055411-O,HOEFS T-K,01PDP,WCA,10172,8/1/2020,8/8/2020,H,31.03317579,-103.4140032,31.01291666,-103.436359,31.02304622,-103.4251811,1518
4238938786,DB,PINTO 2 UNIT 6H,REEVES,PINTO 2 UNIT,08-053759-O,HOEFS T-K,01PDP,WCA,5101,2/1/2020,2/2/2020,H,31.26148996,-103.693279,31.24750799,-103.693337,31.25449897,-103.693308,1519
4238938831,DB,ALLEN U 05H,REEVES,ALLEN,,PHANTOM,05PA,WCA,6214,1/1/2200,,H,31.34010845,-103.6014695,31.3570278,-103.5991584,31.34856812,-103.600314,1520
4238933682,DB,TYCOON A 2501H,REEVES,TYCOON A,08-045248-O,WOLFBONE,01PDP,WCA,4953,11/1/2013,4/9/2014,H,31.39651507,-103.4032027,31.38320838,-103.4063538,31.38986172,-103.4047783,1521
4238933728,DB,GIPPER STATE EAST 2503H,REEVES,GIPPER STATE EAST,08-045381-O,WOLFBONE,01PDP,WCB,7028,11/1/2013,4/20/2014,H,31.30297581,-103.4275569,31.32204177,-103.4243213,31.31250879,-103.4259391,1522
4238933891,DB,CAPPS 214 `A` 1H,REEVES,CAPPS 214 `A`,,WOLFBONE,05PA,,4525,1/1/2200,,H,31.15202162,-103.5563837,31.13967596,-103.557768,31.14584879,-103.5570759,1523
4238933950,DB,RED WILLOW A 8705H,REEVES,RED WILLOW A,08-045690-O,HOEFS T-K,01PDP,WCA,5432,1/1/2014,5/23/2014,H,31.06705963,-103.4480764,31.08157841,-103.444216,31.07431902,-103.4461462,1524
4238933974,DB,MATADOR 6-33 1H,REEVES,MATADOR 6-33,08-048735-O,WOLFBONE,01PDP,WCB,4811,2/1/2014,3/8/2014,H,31.35391978,-103.4304883,31.34098398,-103.4334967,31.34745188,-103.4319925,1525
4238933978,DB,VERDA 605H,REEVES,VERDA,08-042835-O,WOLFBONE,01PDP,WCB,4523,4/1/2014,5/2/2014,H,31.17248948,-103.3712014,31.1848885,-103.37119,31.17868899,-103.3711957,1526
4238933141,DB,BAUER EVELYN UNIT 1H,REEVES,BAUER EVELYN UNIT,08-056914-O,HOEFS T-K,01PDP,WCB,7659,5/1/2012,5/14/2012,H,31.36187334,-103.2258989,31.38239783,-103.2207263,31.37213559,-103.2233126,1527
4238933154,DB,CWEI-CHK `209-13` 3H,REEVES,CWEI-CHK `209-13`,08-041967-O,WOLFBONE,02PDNP,WCA,6046,11/1/2013,12/17/2013,H,31.22221706,-103.5371315,31.21309844,-103.5533156,31.21765775,-103.5452235,1528
4238933210,DB,WORSHAM 6-14 2H,REEVES,WORSHAM 6-14,08-042264-O,TWO GEORGES,01PDP,WCA,4767,11/1/2012,11/2/2012,H,31.39953575,-103.3352826,31.38673326,-103.3383467,31.3931345,-103.3368147,1529
4238933232,DB,WORSHAM 6-15 2H,REEVES,WORSHAM 6-15,08-042008-O,TWO GEORGES,01PDP,WCXY,5466,9/1/2012,9/10/2012,H,31.40216904,-103.3202794,31.38749439,-103.3238156,31.39483171,-103.3220475,1530
4238935244,DB,CALAMITY JANE 2132H,REEVES,CALAMITY JANE,,WOLFBONE,05PA,,8502,1/1/2200,,H,31.34017895,-103.3316356,31.31787947,-103.3395664,31.32902921,-103.335601,1531
4238935293,DB,GOVERNATOR UNIT 804H,REEVES,GOVERNATOR UNIT,08-048813-O,WOLFBONE,01PDP,WCA,5113,4/1/2017,5/21/2017,H,31.27291481,-103.4509964,31.28692998,-103.4510369,31.2799224,-103.4510166,1532
4238935366,DB,CALAMITY JANE 2133H,REEVES,CALAMITY JANE,08-045695-O,WOLFBONE,01PDP,3RD BS,8483,12/1/2017,1/11/2018,H,31.34017895,-103.33163,31.31734889,-103.3367969,31.32876392,-103.3342134,632
4238935378,DB,REEVES STATE T7-50-30 11H,REEVES,REEVES STATE T7-50-30,08-049178-O,WOLFBONE,01PDP,WCB,10467,9/1/2017,9/26/2017,H,31.24375615,-103.3685223,31.21514174,-103.3709407,31.22944894,-103.3697315,75
4238935388,DB,CALAMITY JANE 2109H,REEVES,CALAMITY JANE,08-045695-O,WOLFBONE,01PDP,WCA,8775,12/1/2017,12/14/2017,H,31.34044824,-103.3315697,31.31639584,-103.3318718,31.32842204,-103.3317207,632
4238935411,DB,MONROE 28-39 UNIT A 4HR,REEVES,MONROE 28-39 UNIT A,08-048605-O,WOLFBONE,01PDP,WCA,9884,4/1/2017,8/12/2017,H,31.31484276,-103.4844537,31.34187544,-103.4823398,31.3283591,-103.4833967,74
4238935419,DB,CHARGER STATE 3H,REEVES,CHARGER STATE,08-049552-O,PHANTOM,01PDP,WCA,4861,3/1/2017,3/22/2017,H,31.22032012,-103.5164019,31.2330835,-103.5119266,31.22670181,-103.5141643,897
4238935573,DB,WALER STATE UNIT 4 1WA,REEVES,WALER STATE UNIT 4,08-056980-O,HOEFS T-K,01PDP,WCA,10205,5/1/2017,5/24/2017,H,31.3540373,-103.22015,31.38115733,-103.2121265,31.36759731,-103.2161382,1533
4238935637,DB,MONROE 28-39 UNIT A 32H,REEVES,MONROE 28-39 UNIT A,08-048605-O,WOLFBONE,01PDP,3RD BS,9770,5/1/2018,5/17/2018,H,31.31440938,-103.4816369,31.34085049,-103.4766563,31.32762994,-103.4791466,78
4238935783,DB,RANGER C5-15 4315H,REEVES,RANGER C5-15,08-049608-O,PHANTOM,01PDP,WCA,4898,9/1/2017,9/13/2017,H,31.30155688,-103.2220147,31.28815865,-103.2209938,31.29485776,-103.2215042,80
4238935866,DB,BALMORHEA STATE B 3H,REEVES,BALMORHEA STATE B,08-049655-O,PHANTOM,01PDP,WCA,6732,10/1/2017,10/21/2017,H,31.31078059,-103.5218278,31.3290222,-103.5185611,31.3199014,-103.5201944,1374
4238938485,DB,LULU PARR STATE 199-200 UNIT B-2 7H,REEVES,LULU PARR STATE 199-200 UNIT B-2,08-054147-O,PHANTOM,01PDP,WCA,9957,2/1/2020,2/21/2020,H,31.28545681,-103.540722,31.31204586,-103.5335105,31.29875134,-103.5371163,1534
4238938528,DB,STATE ARMSTRONG 9-4 UNIT 5H,REEVES,STATE ARMSTRONG 9-4 UNIT,,HOEFS T-K,05PA,,8137,1/1/2200,,H,31.16361584,-103.2294281,31.18591775,-103.2291086,31.17476679,-103.2292683,133
4238938550,DB,BEANZ STATE UNIT 159-158E 10H,REEVES,BEANZ STATE UNIT 159-158E,,WOLFBONE,05PA,WCA,10893,1/1/2200,,H,31.05487373,-103.5956044,31.08411275,-103.588539,31.06949324,-103.5920717,1535
4238938578,DB,NIMITZ UNIT 187-188W 2H,REEVES,NIMITZ UNIT 187-188W,08-053721-O,WOLFBONE,01PDP,WCB,7703,1/1/2020,1/18/2020,H,31.1795744,-103.5790742,31.20013521,-103.5734566,31.18985481,-103.5762654,419
4238938654,DB,RISING SUN UNIT 3675H,REEVES,RISING SUN UNIT,08-051543-O,HOEFS T-K,01PDP,WCB,10429,5/1/2020,5/1/2020,H,31.10022274,-103.3888828,31.09876144,-103.4222254,31.09949209,-103.4055541,1536
4238938671,DB,HAGGIS STATE 40-264-5N 13H,REEVES,HAGGIS STATE 40-264-5N,,WOLFBONE,05PA,,13546,1/1/2200,,H,31.27631862,-103.4921399,31.31185395,-103.4795424,31.29408629,-103.4858412,1537
4238938731,DB,CASPIAN 19-20 A 1WA,REEVES,CASPIAN 19-20 A,08-054289-O,HOEFS T-K,01PDP,WCXY,8636,3/1/2020,3/7/2020,H,31.33719962,-103.1542937,31.31368356,-103.1574606,31.32544159,-103.1558772,1538
4238938841,DB,VERANCIA 50-26-27 UNIT 2 WA 3H,REEVES,VERANCIA 50-26-27 UNIT 2 WA,08-055229-O,WOLFBONE,01PDP,WCA,10206,3/1/2021,5/14/2021,H,31.23527133,-103.2887061,31.23793004,-103.3212769,31.23660068,-103.3049915,1539
4238936819,DB,JACK STATE A UNIT 3602H,REEVES,JACK STATE A UNIT,08-051699-O,TWO GEORGES,01PDP,WCA,9361,2/1/2019,2/13/2019,H,31.33786714,-103.4371568,31.31259841,-103.4423851,31.32523277,-103.4397709,1367
4238936998,DB,CHUPACABRA 1213-7 21H,REEVES,CHUPACABRA 1213-7,08-048888-O,PHANTOM,01PDP,WCA,8661,11/1/2018,11/23/2018,H,31.33948889,-103.0698194,31.36288331,-103.0650889,31.3511861,-103.0674541,1540
4238936999,DB,CHUPACABRA 1213-7 31H,REEVES,CHUPACABRA 1213-7,08-048888-O,PHANTOM,01PDP,WCA,10028,11/1/2018,11/23/2018,H,31.33947219,-103.0697222,31.36612224,-103.0618361,31.35279721,-103.0657792,1541
4238937055,DB,COOPER 27-26 SOUTH UNIT 84WH,REEVES,COOPER 27-26 SOUTH UNIT,08-051726-O,WOLFBONE,01PDP,3RD BS,10875,1/1/2019,2/13/2019,H,31.23180929,-103.3891892,31.23216128,-103.4240506,31.23198528,-103.4066199,276
4238937059,DB,MONROE 28-39 UNIT D 34H,REEVES,MONROE 28-39 UNIT D,08-052046-O,WOLFBONE,01PDP,3RD BS,10970,3/1/2019,3/9/2019,H,31.34107271,-103.4704395,31.31120029,-103.4744716,31.3261365,-103.4724555,249
4238937065,DB,CALAMITY JANE A-3 2137H,REEVES,CALAMITY JANE A-3,08-054023-O,WOLFBONE,01PDP,WCXY,8781,2/1/2020,2/7/2020,H,31.33638433,-103.3342598,31.35985477,-103.3280145,31.34811955,-103.3311371,763
4238937067,DB,BLANCO UNIT 224-223W 1H,REEVES,BLANCO UNIT 224-223W,08-052276-O,HOEFS T-K,01PDP,WCB,8074,11/1/2018,11/18/2018,H,31.01629022,-103.5857113,31.03800449,-103.5807201,31.02714736,-103.5832157,1542
4238937091,DB,PARKER D U 04H,REEVES,PARKER D,08-051133-O,PHANTOM,01PDP,WCA,10065,8/1/2018,8/25/2018,H,31.35899103,-103.61448,31.33229285,-103.6226205,31.34564194,-103.6185503,1543
4238936331,DB,KING DAVID MIPA UNIT 1H,REEVES,KING DAVID MIPA UNIT,08-055173-O,PHANTOM,01PDP,WCB,11869,2/1/2019,2/2/2019,H,31.43161263,-103.4882459,31.39994713,-103.4969925,31.41577988,-103.4926192,1544
4238936359,DB,RUSSELL LONG B U 42H,REEVES,RUSSELL LONG B,,PHANTOM,OLD DUC,WCA,10736,1/1/2200,,H,31.17599114,-103.5167106,31.14714493,-103.5235194,31.16156804,-103.520115,817
4238936383,DB,J A HORD 8-9 UNIT 8H,REEVES,J A HORD 8-9 UNIT,08-054376-O,PHANTOM,01PDP,WCA,10380,11/1/2019,11/26/2019,H,31.35838798,-103.2875853,31.33042166,-103.2937177,31.34440482,-103.2906515,360
4238936394,DB,WAHA 4102QH,REEVES,WAHA,08-047318-O,PHANTOM,01PDP,WCA,10796,5/1/2018,5/23/2018,H,31.28999039,-103.2020021,31.2604102,-103.2010373,31.2752003,-103.2015197,316
4238937187,DB,RENEGADE STATE A 1852H,REEVES,RENEGADE STATE A,08-053127-O,WOLFBONE,01PDP,3RD BS,9067,8/1/2019,8/26/2019,H,31.37707218,-103.3916039,31.35268105,-103.3971902,31.36487662,-103.394397,252
4238937259,DB,MCGARY 16 1H,REEVES,MCGARY 16,08-291933-G,PHANTOM,01PDP,WCB,4866,7/1/2019,7/16/2019,H,31.29071352,-103.6495207,31.2774405,-103.6510576,31.28407701,-103.6502891,281
4238937262,DB,BRENNAND 16 1H,REEVES,BRENNAND 16,,PHANTOM,05PA,,5060,1/1/2200,,H,31.2778089,-103.638806,31.29151562,-103.6363211,31.28466226,-103.6375636,1545
4238937270,DB,IWO JIMA 26-14 UNIT 1H,REEVES,IWO JIMA 26-14 UNIT,08-052788-O,HOEFS T-K,01PDP,WCA,7670,11/1/2018,11/11/2018,H,31.31288675,-103.6370926,31.33390549,-103.6365383,31.32339612,-103.6368154,1144
4238937271,DB,NAVARETTE 22 1H,REEVES,NAVARETTE 22,,PHANTOM,EXPIRED PERM,WCA,6403,1/1/2200,,H,31.30273939,-103.6231454,31.30273051,-103.6436875,31.30273495,-103.6334164,1546
4238937299,DB,STATE CALIFORNIA CHROME 27 8HM,REEVES,STATE CALIFORNIA CHROME 27,08-290912-G,PHANTOM,02PDNP,WCA,4900,12/1/2018,12/22/2018,H,31.32011205,-103.6648887,31.30668544,-103.6645124,31.31339875,-103.6647005,126
4238937317,DB,CALAMITY JANE WEST 2807H,REEVES,CALAMITY JANE WEST,08-039285-O,PHANTOM,01PDP,WCA,10067,6/1/2019,6/16/2019,H,31.35671279,-103.3427319,31.38399273,-103.3378664,31.37035276,-103.3402991,809
4238937360,DB,SANDIA STATE 16-21 UNIT A 1H,REEVES,SANDIA STATE 16-21 UNIT A,,HOEFS T-K,05PA,,10260,1/1/2200,,H,31.27808669,-103.6498269,31.30618367,-103.6512694,31.29213518,-103.6505482,1547
4238937384,DB,DIEZ UNIT 10 3H,REEVES,DIEZ UNIT 10,08-050703-O,WOLFBONE,01PDP,WCB,8903,6/1/2019,6/5/2019,H,31.15727684,-103.5156174,31.18121002,-103.510052,31.16924343,-103.5128347,1508
4238937394,DB,PREWIT T 45H,REEVES,PREWIT,08-050253-O,PHANTOM,01PDP,3RD BS,4965,12/1/2018,12/24/2018,H,31.38586946,-103.4961944,31.39847389,-103.4901778,31.39217168,-103.4931861,490
4238937450,DB,BLACK FLAG STATE UNIT 253-254W 2H,REEVES,BLACK FLAG STATE UNIT 253-254W,08-052541-O,WOLFBONE,01PDP,WCA,9962,7/1/2019,7/7/2019,H,31.22247298,-103.5342825,31.24898738,-103.526645,31.23573018,-103.5304637,751
4238937451,DB,BLACK FLAG STATE UNIT 253-254W 3H,REEVES,BLACK FLAG STATE UNIT 253-254W,08-052541-O,WOLFBONE,01PDP,WCB,10206,7/1/2019,7/13/2019,H,31.22237528,-103.5343635,31.24976334,-103.527695,31.23606931,-103.5310293,751
4238936689,DB,LONE RANGER STATE 192-191 UNIT A 2HL,REEVES,LONE RANGER STATE 192-191 UNIT A,08-051158-O,WOLFBONE,01PDP,WCA,9324,9/1/2018,9/1/2018,H,31.26202169,-103.5575256,31.23705047,-103.5638894,31.24953608,-103.5607075,1338
4238936724,DB,BENGAL 27-34-2N 23H,REEVES,BENGAL 27-34-2N,,HOEFS T-K,05PA,,11022,1/1/2200,,H,31.09740674,-103.3116558,31.12758334,-103.3133667,31.11249504,-103.3125113,1548
4238936784,DB,JALAPENO STATE 216-215 UNIT B 9HL,REEVES,JALAPENO STATE 216-215 UNIT B,,HOEFS T-K,05PA,,10042,1/1/2200,,H,31.11323724,-103.5749661,31.14014633,-103.5681963,31.12669179,-103.5715812,729
4238936844,DB,KNIGHT C H U 13H,REEVES,KNIGHT C H,08-045862-O,PHANTOM,01PDP,WCA,5490,5/1/2018,6/2/2018,H,31.35514723,-103.4588,31.3698972,-103.4553056,31.36252221,-103.4570528,1549
4238936867,DB,WHITE WEST 30-31 11NH,REEVES,WHITE WEST 30-31,08-049928-O,WOLFBONE,01PDP,WCA,8054,8/1/2018,8/18/2018,H,31.10532819,-103.3688601,31.12738573,-103.3698905,31.11635696,-103.3693753,575
4238937655,DB,SILVER HORN UNIT 9905H,REEVES,SILVER HORN UNIT,08-051438-O,HOEFS T-K,01PDP,WCA,9319,10/1/2019,10/1/2019,H,31.08805746,-103.5162526,31.08529194,-103.4865995,31.0866747,-103.5014261,1550
4238937711,DB,JALAPENO STATE 216-215 UNIT B 6H,REEVES,JALAPENO STATE 216-215 UNIT B,08-052044-O,HOEFS T-K,01PDP,WCA,8051,2/1/2019,2/25/2019,H,31.11320234,-103.5747788,31.13383969,-103.5656462,31.12352101,-103.5702125,1551
4238937717,DB,WARLANDER 504WB,REEVES,WARLANDER,08-051176-O,HOEFS T-K,01PDP,WCB,10757,3/1/2019,3/20/2019,H,31.34898187,-103.215957,31.37711589,-103.2056262,31.36304888,-103.2107916,860
4238937764,DB,WILD BILL HICKOK 205-206 UNIT B 9H,REEVES,WILD BILL HICKOK 205-206 UNIT B,08-051809-O,PHANTOM,01PDP,WCA,7498,8/1/2019,8/19/2019,H,31.27955629,-103.5243462,31.25969209,-103.5305232,31.26962419,-103.5274347,1552
4238937797,DB,RED ROCK M U 30H,REEVES,RED ROCK M,08-052294-O,PHANTOM,01PDP,WCA,9871,4/1/2019,4/22/2019,H,31.3993583,-103.4011862,31.42578889,-103.3944,31.4125736,-103.3977931,1553
4238937835,DB,PINK FLOYD A UNIT 11HR,REEVES,PINK FLOYD A UNIT,08-052398-O,WOLFBONE,01PDP,WCA,11354,5/1/2019,5/10/2019,H,31.21675029,-103.4697765,31.18570203,-103.4722564,31.20122616,-103.4710164,1554
4238937876,DB,SHORT LUKE 38 12H,REEVES,SHORT LUKE 38,08-052789-O,PHANTOM,01PDP,WCA,4027,8/1/2019,8/31/2019,H,31.37482971,-103.5481005,31.36398854,-103.5505254,31.36940913,-103.5493129,1555
4238937881,DB,IRON EAGLE UNIT B U 21H,REEVES,IRON EAGLE UNIT B,08-052247-O,PHANTOM,01PDP,WCA,9243,3/1/2019,3/25/2019,H,31.30714726,-103.6269861,31.33244719,-103.6285473,31.31979723,-103.6277667,1556
4238937576,DB,POUTINE 57 1H,REEVES,POUTINE 57,08-053719-O,HOEFS T-K,01PDP,WCA,4722,12/1/2018,12/28/2019,H,31.01939821,-103.4819147,31.00675165,-103.4851349,31.01307493,-103.4835248,1027
4238937660,DB,HEAVEN HILL 23-13E UNIT 1H,REEVES,HEAVEN HILL 23-13E UNIT,08-287247-G,PHANTOM,01PDP,WCA,10816,1/1/2019,1/9/2019,H,31.32591523,-103.6881129,31.3555556,-103.6874054,31.34073541,-103.6877591,1557
4238937718,DB,WARLANDER 505BS,REEVES,WARLANDER,08-051176-O,HOEFS T-K,01PDP,3RD BS,11019,3/1/2019,3/21/2019,H,31.34896267,-103.2158653,31.37843134,-103.2081147,31.363697,-103.21199,1558
4238937726,DB,BALMORHEA STATE 33-50 UNIT 5H,REEVES,BALMORHEA STATE 33-50 UNIT,08-053040-O,WOLFBONE,01PDP,WCA,8493,3/1/2020,3/20/2020,H,31.36096362,-103.5251635,31.33770034,-103.5262203,31.34933198,-103.5256919,1559
4238937762,DB,WILD BILL HICKOK 205-206 UNIT A 1H,REEVES,WILD BILL HICKOK 205-206 UNIT A,,PHANTOM,05PA,,7523,1/1/2200,,H,31.28173754,-103.5356524,31.26178893,-103.5417596,31.27176324,-103.538706,1560
4238937790,DB,HERD 20 1H,REEVES,HERD 20,08-054224-O,PHANTOM,01PDP,WCA,8631,7/1/2019,7/27/2019,H,31.30412238,-103.6549662,31.28049231,-103.6536185,31.29230734,-103.6542923,1561
4238937858,DB,STATE SARAH LINK 3-2-8W 13H,REEVES,STATE SARAH LINK 3-2-8W,08-052126-O,WOLFBONE,01PDP,WCA,10242,4/1/2019,4/14/2019,H,31.29515388,-103.2892361,31.29502452,-103.322091,31.2950892,-103.3056635,1562
4238937979,DB,SIEBER TRUST STATE 25-12 11H,REEVES,SIEBER TRUST STATE 25-12,08-052501-O,PHANTOM,01PDP,WCXY,7678,6/1/2019,6/15/2019,H,31.3767236,-103.4641886,31.39668636,-103.4563802,31.38670498,-103.4602844,1563
